rank,name,score,max_beta_to_spy_126day,min_beta_to_spy_126day,max_cumulative_common_returns,min_cumulative_common_returns,max_cumulative_specific_returns,min_cumulative_specific_returns,max_exposure_basic_materials,min_exposure_basic_materials,max_exposure_communication_services,min_exposure_communication_services,max_exposure_consumer_cyclical,min_exposure_consumer_cyclical,max_exposure_consumer_defensive,min_exposure_consumer_defensive,max_exposure_energy,min_exposure_energy,max_exposure_financial_services,min_exposure_financial_services,max_exposure_health_care,min_exposure_health_care,max_exposure_industrials,min_exposure_industrials,max_exposure_momentum,min_exposure_momentum,max_exposure_real_estate,min_exposure_real_estate,max_exposure_short_term_reversal,min_exposure_short_term_reversal,max_exposure_size,min_exposure_size,max_exposure_technology,min_exposure_technology,max_exposure_utilities,min_exposure_utilities,max_exposure_value,min_exposure_value,max_exposure_volatility,min_exposure_volatility,max_leverage,min_leverage,max_max_drawdown,min_max_drawdown,max_max_position_concentration,min_max_position_concentration,max_net_dollar_exposure,min_net_dollar_exposure,max_sharpe_126day,min_sharpe_126day,max_total_returns,min_total_returns,max_traded_in_qtradable_stocks_us,min_traded_in_qtradable_stocks_us,max_turnover,min_turnover,max_volatility_126day,min_volatility_126day
83,Pearl Elephant,0.20070335426316127,0.16890013036477586,-0.21668094598276047,0.03360994081991264,-0.014072432471965879,0.14333432746675867,-0.00016590724305232118,0.09658012976464507,-0.05662127667127466,0.06395259943257026,-0.03493812114845585,0.14087965024019672,-0.1429619504473979,0.06999575302805282,-0.06062050703976782,0.1261203059723326,-0.1509143386097837,0.16548628881254757,-0.33081298629355904,0.16598464480850217,-0.17855739462105905,0.15903318820544507,-0.1365845250386872,0.4360937917120096,-0.2852894697215109,0.09722586170313399,-0.2503131201728052,0.38012893320707,-0.8253155651159744,0.6775803979306612,-0.4045840902194907,0.10874795394925774,-0.11457719620331758,0.10322118398199039,-0.06788058775788755,0.4843897725012508,-0.4879336582352292,0.6420219167658222,-0.5334618044122483,1.061731013080051,0.0,0.0,-0.038169611213862836,0.04889535457810351,0.0,0.05399339508295889,-0.05776205766612215,3.658645266259344,-0.5710705382804153,0.17262771186521841,0.0,1.0000000000000004,0.9511165187770012,0.8992595010867085,0.0,0.07178267815825035,0.041934367119820674
84,Blue-Green Panda,0.20066783120617332,0.06503540821273512,-0.06656687927291506,0.05692724797961923,-0.0055374725700828575,0.026705060737939768,-0.02515668180351327,0.03130338872108432,-0.03437274874204052,0.0,0.0,0.031179926381952196,-0.02680102680362409,0.00676042224015535,-0.02599527905197945,0.09600283682970617,-0.1822333626255297,0.016483781785735147,-0.04003979350293525,0.09662396254230449,-0.05597590453760828,0.030103070053702323,-0.04407603083440628,0.3641569301869805,-0.31920530459708385,0.06339317123670833,-0.03642339613579985,0.44028805445565244,-0.2720051558401116,0.3808024649549786,-0.37949932288076765,0.028123825468216422,-0.023298726424551493,0.003258025751737143,-0.020241736080114644,0.2419649376625021,-0.2658934986303076,0.39245372128928124,-0.3777718218520321,1.058188611039673,0.0,0.0,-0.028144863738642542,0.009534032583227112,0.0,0.014506750413480408,-0.013877147278108863,1.9435826958572746,-1.68139145909265,0.05101040580898508,0.0,1.0000000000000013,0.9698491384311773,1.8964435331689045,0.0,0.03196500975844902,0.022262672175166864
85,Plum Elephant,0.19609510227205193,0.1213587260120141,-0.12130498416205487,0.0663654143443484,-0.01023214024639052,0.09624324432440434,-0.005415054289953369,0.09178967290902408,-0.041571456807874455,0.02727665998114151,-0.022738974771995928,0.2001944229995156,-0.0084342028069967,0.06608240892438408,-0.028774241376286445,-0.07100601713977159,-0.21961499960150202,0.0,0.0,0.03951607946512383,-0.17941793736607703,0.09744497120139418,-0.1261383218528914,0.0928528981662668,-0.46358602822041906,0.05020161218382584,-0.012378187143647105,0.5641965132857752,-0.32178274587480304,-0.26236796524898637,-0.4367571819062063,0.05836734029209076,-0.08164825905367434,0.03160295026825212,-0.04645039823364169,0.43406978306887106,-0.15377804928244432,0.3119636835601965,-0.3274119573931796,1.069567063189281,0.0,0.0,-0.09391503736399509,0.02181188673470817,0.0,0.0360410957558103,-0.03243185446038775,3.260582356403995,-2.511979226553112,0.12505267837458067,-0.0031001573281190797,1.000000000000001,0.9558082491365022,0.9207126478438958,0.0,0.07265260580582232,0.053470217251795994
86,Magenta Snake,0.1933288508478365,0.1291330919694392,-0.19474574558344543,0.014523864446679635,-0.07073881370352963,0.2157558919216198,-0.017404505818861882,0.09124080411150592,-0.1572940053797059,0.03788081352633356,-0.10247996310311101,0.13825977825923724,-0.0951379201008602,0.06837996407482819,-0.016932058055445218,0.1828666875445572,-0.14625763502738176,0.1117292540147167,-0.05872696028164195,-0.03610333663827052,-0.2162422810977265,0.0779770134989487,-0.1426782766862985,0.37694285604215927,-0.39759305257317057,0.04063484185523335,0.0,0.5983210823983836,-0.48578659295974685,0.20710952103761576,-0.4699865990715754,0.1423885793758623,-0.19273780230206816,0.008340940385958064,-0.01631874072602863,0.47871520598646145,-0.3890757145580251,0.3758134100142009,-0.4420942861166616,1.0391600235565925,0.9124718608679289,-0.00603925486054905,-0.09693983601929972,0.05112283492708553,0.043124331449487845,0.022969279825411127,-0.06611309432625578,1.7581154389127975,-0.8538752453553776,0.16972478016460113,-0.022880964212419252,1.0000000000000007,0.9801568887131361,0.9444916443168878,0.04117704148348933,0.11702333433792311,0.08843829900402371
87,Pearl Sting Ray,0.1911170117844017,0.06871684470370203,-0.19778181759609903,0.07893596707591377,-0.008927119616159551,0.3219963539970643,-0.002587569929523803,0.07519727263398651,-0.12783755720125523,0.043462584569769404,-0.032713932574615245,0.18971625258390099,-0.13606237081406775,0.10438571305417886,-0.05280385852867662,0.21173450772279165,-0.19928761455273344,0.1560608204234128,-0.049024035651829764,0.1974688911005872,-0.20639325221222055,0.07589695772355026,-0.14145034206077806,0.4816458348885401,-0.24640997511913,0.07682459102564942,-0.03781635287795092,0.6004668988889627,-0.01802274138407461,0.23934194030113953,-0.2767991369156133,0.14498099623355135,-0.1817015823198588,0.017831289738114185,-0.03194238765778308,0.4893474804115899,-0.37450611349412,0.45290492358102374,-0.43311535575681437,1.1280505755113774,0.0,0.0,-0.056428933166266106,0.02584062622609507,0.0,0.03022425037846788,-0.022881940682231434,4.081579731704838,-0.5117159078181786,0.39303500325872465,-0.0016548895077388437,1.0000000000000007,0.9713543480606482,1.008302002713258,0.0,0.09494130818362666,0.058972764366852067
88,Off-White Whale,0.18824411476111186,0.1074682771837781,-0.09519501928239656,0.0143652564130341,-0.01462045248393562,0.09070824264136124,-0.034176755393144465,0.13487409508609313,-0.06802463640153264,0.10562477197290909,-0.03171845064913804,0.12599426405826997,-0.1483636281883743,0.07648989632666664,-0.06637968022370153,0.17800856373900265,-0.10266254018593043,0.16033909614786399,-0.19105138877209385,0.13068174301678928,-0.10619717350144263,0.18172418933231,-0.15746522724078538,0.4687901869452704,-0.25724600586048013,0.13008027154742838,-0.17911194114813822,0.6107054706608176,-0.635309914319103,0.3912825657538483,-0.3566329279736422,0.14682209915623848,-0.08836352298968378,0.05921245117017298,-0.06203957358926976,0.3545846110270796,-0.407728059160727,0.4326582929965785,-0.2667638459128351,1.0626208595450963,0.7197110549730168,-0.0018731586290103052,-0.04614225652719903,0.05075559370221506,0.03972949576774111,0.09773715032307564,-0.07898155825943645,2.4447481827899664,-1.4937044317064567,0.08869789172559095,-0.033621289603618765,1.0000000000000004,0.9551508184508705,0.8035677765485226,0.0,0.06194719184336408,0.04063723710525431
89,Ruby Eagle,0.18667185874568085,0.1497898737406508,-0.09121909676920284,0.01801792572384131,-0.03198079831834333,0.22759597816804567,-0.03981621655647216,0.07263382587067567,-0.10203385859407443,0.0640568846317351,-0.05298160616100912,0.1706627847951988,-0.1598455266325841,0.12352039505078974,-0.14251880005424256,0.19045167449982836,-0.17482544227847352,0.17950906040455625,-0.20393641277298316,0.2263557668312094,-0.15781582476953865,0.1262109534241584,-0.15789951667809904,0.4932328011062071,-0.44625122944016576,0.034823913107593064,-0.03407764222325483,0.7533861266725956,-0.3884068875405133,0.48256663888236073,-0.40645630758156653,0.2891803379967245,-0.257512427016086,0.03147640488551139,-0.03308480056902295,0.3310120667032913,-0.41453841637113237,0.39967761667366747,-0.2529991796224342,1.052746021652652,0.0,0.0,-0.044107362019701245,0.04228596767576024,0.0,0.030886656895264212,-0.018355051688587386,5.238114279958106,0.06116402767363185,0.24964633810184633,-0.044107362019701224,1.0000000000000004,0.9657434818274861,1.5995570184271513,0.0,0.0618791907692758,0.044098764871903194
90,White Llama,0.18486055480806826,0.0975056929157737,-0.08767712950923355,0.023081497856279665,-0.013678028143889853,0.08325000448864128,-0.07821866742679673,0.028939184587489876,-0.07386861536663605,0.005766771935856677,-0.020630399083209863,0.048402681908617476,-0.051026808849600855,0.0178404742113614,-0.03681564216191489,0.07294394453317386,-0.02522020620314138,0.06914726998512338,-0.01889338441271554,0.05121614404450225,-0.12927095709324937,0.03977973411380552,-0.04846659171174396,0.4523514276310091,0.3028892522416151,0.012695362493891253,-0.04075307026364346,0.3355281787558233,-0.5572552905786252,0.39895059878436256,0.05720138601437871,0.04887841778963395,-0.05652744867722461,0.0,-0.020330294242791026,0.2148662250442442,-0.23796385104829035,-0.15253928884341122,-0.4261601681912061,1.0293309056677407,0.9693575949346973,-0.0038597672661879303,-0.08555090908660055,0.025902066231162136,0.02004589893359523,0.02162613368954365,-0.004740465891560252,3.069725139482649,-1.8309372227643785,0.09404419705525191,-0.08306158684893161,1.0000000000000007,0.9866853814359339,1.0039012853524882,0.019322705798981262,0.07459648973259585,0.05604101637534503
91,Cream Crab,0.1847927135186988,0.1673785436420402,-0.03909691445378754,0.1017022363602651,-0.00070476100461625,0.04705442330221432,-0.015071051000937863,0.014090554365354892,-0.0377645315891696,0.010623767273266117,-0.025983850327971868,0.0870557350989981,-0.014707773859265404,0.030695590218409015,-0.007721887248749637,-0.04618782116517099,-0.17457006400266742,0.19248488758933843,0.17289698563761643,0.0038657126918532052,-0.18889069020111984,0.07339477137853968,-0.07053862454556777,0.1978112450021827,-0.3222483921259422,-0.011328847019948789,-0.07703183343225671,0.43344967191470507,-0.4066405659280709,0.390608912779034,0.33513579053289416,0.050459690444049646,-0.06658719460893196,0.0,-0.009991145513306966,0.21934013126682006,-0.26265689531925634,-0.3005486333911478,-0.43276405895115927,1.025382683021172,0.0,0.0,-0.061002085289316325,0.017049712755412325,0.0,0.10392012071701556,0.0,4.45358339878422,-2.051619296202756,0.12217608337710595,-0.00772974371708357,1.0000000000000009,0.984517067384521,1.001444969048779,0.0,0.05534021754511926,0.039708698723399556
92,Turquoise Aardvark,0.1819943007631602,0.10164184920663097,-0.16257882482796357,0.026374373579390653,-0.00393472541828177,0.0931745869181071,-0.009431002751160378,0.09077508833047246,-0.05053410168281271,0.04359277161347344,-0.03022753520241813,0.082562165168009,-0.11445414557912661,0.06960687624634103,-0.0486169367278842,0.08979201520068761,-0.05793112427196891,0.18801073938181842,-0.19728870788654257,0.14227313585173565,-0.076932623806267,0.14887536215935981,-0.11307037241683736,0.3596045571398882,-0.2105919217698929,0.0942478779398619,-0.15719321429185085,0.41373169409382154,-0.6441084640733226,0.46037427520451935,-0.3100361305730749,0.10041719887629409,-0.1087364296505835,0.06735535947373318,-0.053528653676567214,0.42416890009357366,-0.3365479626495129,0.5595338996976944,-0.36325366630371897,1.050709235272087,0.0,0.0,-0.0332817235858384,0.02494740781119687,0.0,0.02863249681898606,-0.02038763697880539,3.348000099657384,-0.7925484634034832,0.1024789466391216,-0.004376361256275274,1.0000000000000004,0.9751216120837041,0.9555906764783623,0.0,0.04929611442632909,0.03767422242505931
93,Cream Beetle,0.18133519824162284,0.22015098280739348,-0.14962362433881105,0.026765484795001182,-0.020049017352460008,0.15824599733176203,-0.008907620296688457,0.1388338085459362,-0.16399294777923543,0.03666613047518521,-0.03803571675043185,0.18715072220926057,-0.18541188970147104,0.05068484329920447,-0.0428876724258454,0.2053162888676207,-0.19686573899957258,0.10729870884488313,-0.10229894340759554,0.2297117281468879,-0.1914174689594283,0.10859226247839765,-0.16302993021416157,0.3530479201114115,-0.4725844091956474,0.03297951686410707,-0.027043146571932353,0.6380173547151439,-0.12297055561116632,0.35886651196462316,-0.3554293734897856,0.18790745314991014,-0.18786927476466894,0.020102402382507736,-0.02401458372308149,0.48261711853989475,-0.40255855636226695,0.4921045870787413,-0.36888887493341493,1.0675881276724937,0.0,0.0,-0.061018280794006716,0.01726353174774872,0.0,0.035228144168311784,-0.01924182778044152,2.126715486627544,-1.1094973790802505,0.1474482999856539,-0.009422184133670908,1.0000000000000004,0.9697772888979364,1.516472869837411,0.0,0.08796880879635875,0.054405271477504596
94,Golden Dragonfly,0.18101951572341568,0.10001559509549747,-0.16251312433660028,0.019029456650981214,-0.011273141976518408,0.09871047760755469,-0.0007830728951011556,0.09077790506358516,-0.050332171270126555,0.04353046919584661,-0.03043988568257056,0.08262462443377186,-0.11444114938090152,0.050564559149841024,-0.04864758470452434,0.12013130225359742,-0.05776545345638194,0.1882665288853456,-0.19732108718972224,0.14218011598956276,-0.07690192115079995,0.14887433734475256,-0.11318927015155693,0.3597551872225071,-0.21525554358276172,0.0943759889507405,-0.15953241671068902,0.4135696883141448,-0.6439318297586993,0.4614845881076574,-0.31008343620524587,0.10204872679916223,-0.1088177669893465,0.06735391027034096,-0.053421094407324426,0.5041796484164639,-0.31293829856400396,0.559215524447037,-0.4505355199637902,1.0507698698853176,0.0,0.0,-0.033664854258785994,0.024999244847593804,0.0,0.028511860707652346,-0.02032224203575477,3.360042719240009,-0.7865700642187077,0.1001465760785627,-0.0006632790346970951,1.0000000000000007,0.9751300543175577,0.955616883296263,0.0,0.04929658549482345,0.03837337163835465
95,Red Rabbit,0.18001921280491584,0.02947826536097311,-0.24016227649909055,0.01579701249294696,-0.016813535506571498,0.15776564454706565,-0.03508547706799059,0.03224196162377127,-0.01803589432307921,0.009130761706852427,-0.02342246911924021,0.03373585902707093,-0.01973268242328215,0.01497133619467915,0.0,0.16662428459797937,-0.043304792517824424,0.040145126671372704,-0.009803957868428689,-0.15552154857169934,-0.20889118392841818,0.05168179314966363,-0.02883941630558143,0.17612084375920806,-0.39306843464541424,0.048862321777623105,-0.011009750264927242,0.36320292394862036,-0.41421213037168636,0.37041920628061553,-0.21049488005202566,0.04040323478558609,-0.04368500725703591,0.019983732970409084,-0.016289939071647816,0.5218433081704678,-0.21674125631527236,-0.21340901474817725,-0.45567140055670263,1.0563840400942384,0.9459877138791074,-0.004434509482736218,-0.054850808389099365,0.025827549331364576,0.01494375132297509,0.012951787989785342,-0.016658209501671548,2.569857444468873,-1.1238503582105759,0.15159194778399554,-0.03735488709393997,1.0000000000000007,0.9848226118606799,0.9503451649029389,0.013301025553046185,0.08456724267927236,0.066823822536604
96,Blue-Green Koala,0.16905704400179047,0.16644627476700855,-0.0428269146927419,0.022422381195168928,-0.026330542604591556,0.09340927179827418,-0.04519809826391463,0.18233793594799036,-0.12326316825439596,0.050375779919896765,-0.061181608034931875,0.1630900217119669,-0.1397593267966834,0.09451687721750926,-0.10683914597986988,0.19638446678983054,-0.1835618409957303,0.1599401169850868,-0.124177897660636,0.19909927500140495,-0.19623274350640663,0.15284400532274725,-0.1622728668358981,0.36035850261300084,-0.37989787128802077,0.0964578805968106,-0.17779467487600656,0.9046501598361099,-0.39089783960851565,0.3653449889288881,-0.36446683782346967,0.15391584295897376,-0.14962587407918315,0.12052068357088608,-0.09521102058187322,0.42194319470909336,-0.3697640258212115,0.4065697344130834,-0.4423417707255115,1.0606325790489481,0.0,0.0,-0.05305857682865752,0.047694438442748524,0.0,0.03506370345157205,-0.03254997469502417,2.599642667206863,-0.8535258401465846,0.1015127829658542,-0.05069026386586217,1.0000000000000004,0.9447980744646836,0.9550684895512124,0.0,0.0698359402948021,0.05184339675883485
97,Harlequin Sheep,0.16587570651013706,0.2182020690257334,-0.052082435552558225,0.06035482119321767,-0.009934195359516118,0.18420936572797086,-0.007630376351002388,0.000868635662524243,-0.02664329020291186,0.029187619856184954,-0.00921082874807401,0.1047034897995376,0.01330763795137611,-0.023095377292293787,-0.041643073209716705,-0.016817838013077156,-0.035022200014794516,0.0442848237934312,-0.023634218292831993,-0.04866750324139301,-0.07386009020119914,0.09329090031566571,0.002167448788237731,0.3466395965882994,-0.087465586772461,-0.011401059690413617,-0.01991067477271109,0.35849420560283723,-0.3426255666845453,0.3490040325833187,0.19796178961718797,0.15742968175386657,0.06643006763508873,0.0,0.0,-0.041804035581753746,-0.2612671402378564,0.14388080477464002,-0.04643346331829015,1.0188762803054499,0.96058146204622,-0.001274214590430347,-0.024779743629569077,0.04769388296326724,0.04311117959856694,0.005077741144647246,-0.009174454869650052,4.445323871777434,0.16820993712258137,0.24582866772676226,-0.010595146740490446,1.0000000000000004,0.9546307968733352,0.9999113556769901,0.0,0.04375615045412124,0.03675053963979393
98,Golden Hen,0.15688780983777534,0.29367229837464676,-0.20365301692442153,0.022316303348266286,-0.018521137336345084,0.24818362936132243,-0.02233019716712137,0.10492279676177756,-0.15365421586579367,0.05733908437151928,-0.07609669225985116,0.018477110327143723,-0.1614919614572064,0.08498050556160311,-0.01888818937424851,0.15803047956740082,-0.14553556650576838,0.13149616797840225,-0.04934687015484611,0.19603035703016256,-0.1800291234624062,0.14867930742403937,-0.08720347711154686,0.4169208760208978,-0.4279054631807272,0.10418406122486654,-0.016186985878577875,0.4274563433779799,-0.49903893437080843,0.4416045272330234,-0.3682309608753944,0.0862634257642762,-0.16454135460545077,0.032257264527438774,-0.010482355809656346,0.5315568245730968,-0.16482627361707516,0.4031941969067249,-0.46301639661602995,1.1049937677907098,0.9224728829138922,0.0,-0.09018189193604587,0.04619644861310965,0.029819527222689907,0.10441392521981496,-0.08306255928878876,3.4764004714979144,-0.8373665253058811,0.25521879406320935,-0.034601518332500025,1.000000000000001,0.9437039961390994,1.4314775948626843,0.0,0.09746635487333888,0.07654615566247425
99,Orange Cheetah,0.15625775311374102,0.23649243623378519,0.0,0.06588301228373261,-0.01608031082036787,0.06268844891678516,-0.08316207278421173,0.05459822645115239,-0.16372374255618796,0.03593550724416629,-0.045823691292785906,0.170470572881789,-0.07812443973054031,0.04459270456906972,-0.17708443329960705,0.0772490372884877,-0.19749559510092257,0.040883519745506164,-0.09290959837893673,0.23109938894377352,-0.09106258483909205,0.028911176642429638,-0.167909527582082,0.514230454874516,-0.38744142130731224,0.020654730391365908,-0.11921074331204767,0.5980309305050058,-0.5746883339080624,0.38719019839340324,-0.2998779405372584,0.1907764547559497,-0.054529129204593976,0.0,-0.18071643497170028,-0.09285575946067919,-0.41447953597395665,0.5255845469625915,-0.28395211689850075,1.0678311545029366,0.0,0.0,-0.09853803536869964,0.052747146192791534,0.0,0.03847990501097656,-0.026872679495660166,2.823525531632425,-2.705627569350606,0.127451581970073,-0.08252233286940391,1.0000000000000004,0.9457701063877334,1.1137312736744822,0.0,0.0908590734228577,0.06551923877567084
100,Azure Snail,0.15290139970420882,0.10162716961247148,-0.04540957349179367,0.052144266501072956,-0.010789669111031519,0.01154694803943257,-0.04823982561840745,0.0600746291896902,-0.04116055951330684,0.009284235899424294,-0.012222114247725272,0.08731387634062536,-0.033073537112890544,0.04741359705850942,-0.010945862247175388,0.06374017808616586,-0.12472271222039073,0.09527536268978905,-0.08717312688831133,0.017201760454025827,-0.15577368117509374,0.09548022580761788,-0.08799697567358768,0.3999517459131575,-0.3918617562890582,0.04825712582395146,-0.0816722754973079,0.5322394213262112,0.07780037884983043,0.3878012031206428,-0.06102635771926655,0.09169271468351864,-0.08005135265003588,0.03441865778253725,-0.05760870555735528,0.3816986274979525,-0.3474564930633791,0.06573360104917789,-0.42514690504302916,1.0595118282716998,0.895523807017022,-0.0005318025974894169,-0.036175463487304584,0.0031455397617548685,0.001297385094522082,0.08214828918800668,-0.06469042926630852,2.305880492280104,-1.64772139061397,0.019262435182685556,-0.03228340902654403,1.0000000000000013,0.9898173036126899,1.282564946581091,0.0,0.03620650740968679,0.02826460821887782
101,Ocean Blue Swan,0.15270984326654516,0.20280009370844204,-0.04644313785873179,0.052678771354960796,-0.014489883121418856,0.02471003458313903,-0.03213945695330189,0.08953361059302797,-0.060447421760945225,0.025068585638787094,-0.027990286387113233,0.11435623225684927,-0.08317389704726061,0.05556640652555061,-0.0818050109979967,0.1861458316686242,-0.18357961924062224,0.12926314887482224,-0.1729309561214011,0.11495624443297273,-0.18264203496793519,0.1202266591530096,-0.07224960533965324,0.3263385417385877,-0.32702679070700746,0.03484642195930332,-0.06773042725593427,0.5265367291251508,-0.45198483129836137,0.23247422892121708,-0.26615320987483093,0.18536459740163558,-0.18385351639758557,0.07895145213278287,-0.07898459133579211,0.3253544026576903,-0.3146223330467651,0.373391618258901,-0.3722051004772601,1.0172223953973625,0.7792016110805087,-0.005709937685000881,-0.04161287463767539,0.010627207381490278,0.004654492030516995,0.010804581523000586,-0.011018344293322328,1.6060511371170094,-1.4772874564485345,0.050281827972973314,-0.014416296121100514,1.000000000000001,0.9892508055750531,1.708239492204181,0.0,0.05792057262943469,0.04217913221425343
102,Violet Pig,0.15180872931204142,0.1253439365722493,-0.060376100115395556,0.03650541818711228,-0.02386700451156909,0.05568740582911569,-0.007464405631228188,0.060348968727285845,-0.059418085213952025,0.024668849335014925,-0.020580262224424797,0.06982620820608884,-0.0551980787969513,0.04013974498287064,-0.042781202765953964,0.0850168394286325,-0.1161242088159619,0.0841664184730233,-0.059769190029917235,0.04753704231589191,-0.07165227939276259,0.04304853917661876,-0.06151783961986803,0.38502198398006915,-0.36631844129657226,0.026999584989546993,-0.032841861347748774,0.6794184213411651,-0.12561663786360586,0.4200753571215301,-0.18954632929540227,0.07268405805610975,-0.0518725017387179,0.027392687978229652,-0.03847872555966314,0.3000488117552798,-0.3691303563623466,0.3059911046689181,-0.4406561637738624,1.0551886083415523,0.0,0.0,-0.04406366460145093,0.04409601592797781,0.0,0.06865164060283044,-0.062020750557085634,2.1750422761178796,-0.9172884821922522,0.08096801397117881,-0.016675052490242814,1.0000000000000007,0.9648183682702001,1.9840034926793115,0.0,0.05380344570595079,0.0336047057632483
103,Bright Green Antelope,0.14783639171207888,0.08006932228988282,-0.21120033610547587,0.05901380724082106,-0.0038421183269730097,0.08134270437694191,-0.014789224053090577,0.14025818532769876,-0.09719220363303271,0.07165375381835623,-0.025094973272046812,0.18285295001382518,-0.18737072731284649,0.08021754880927227,-0.07181869213787331,0.19037742041364328,-0.19135962305499704,0.06863620296840188,-0.11558838834994387,0.18959817847035632,-0.17382281809567848,0.1303349022508207,-0.14013839350289006,0.4322884262744372,-0.5283646847215027,0.08028254302138903,-0.050206226229214376,0.4432358220898466,-0.39842726690077646,0.23107113170175356,-0.420308057662876,0.18955110234385544,-0.19215846717387272,0.01762649461494824,-0.03203877267781549,0.42027500704905796,-0.38957673361062406,0.3155437895717591,-0.2609323269713558,1.0104534923719313,0.0,0.0,-0.051602119217464666,0.02981974424012096,0.0,0.038171131493500154,-0.020325578430266455,2.125502890769671,-0.7936293406806121,0.13848387326980038,-0.01014686216567251,1.0000000000000007,0.9713104419135816,0.7546510034668228,0.0,0.07472378042626827,0.05413987398362451
104,Blue-Violet Lizard,0.14233966367429127,0.11192315567821476,-0.1288036634025024,0.013398940581062169,-0.03399448682895567,0.303922937247175,-0.011930583621826862,0.18818620698587285,-0.19377657542494278,0.05418025868080932,-0.07704459947337175,0.18001640005294717,-0.14531818462553087,0.07295091728595693,-0.09220403745925922,0.183859856334374,-0.19086903653377596,0.09817463533080292,-0.11936406552593609,0.1907508093677921,-0.19121617343170222,0.18232692380435336,-0.19074073368855846,0.39297259187305805,-0.4472341891741205,0.05354905404028338,-0.03407129796767618,0.4016101194640464,-0.6602324814838619,0.090891623716029,-0.2022504712254781,0.17181663783851953,-0.15889499660631345,0.03298216878360553,-0.051851338906381425,0.5801079480789325,-0.4939469126496759,0.15835119069610126,-0.19643711324019142,1.0729502307248537,0.0,0.0,-0.06205020137282087,0.04609212272308251,0.0,0.06555859080645621,-0.037598732891484,3.591681582072579,-0.5142767202946779,0.2788149988674753,-0.0104930448107452,1.0000000000000007,0.9432487044344744,1.397810332776784,0.0,0.08479126812444845,0.06677882779766371
105,Crimson Kangaroo,0.13992114457094385,0.23643953233066706,-0.04804046595329255,0.04056830940586664,-0.0261535914812816,0.27049181597052385,-0.10145596446123328,0.20348810158500164,-0.21575301606480154,0.06548445188222507,-0.06041284470300475,0.19144993158976722,-0.18232730514563822,0.06426590347821205,-0.05714062227220004,0.21512693339307537,-0.2165206110538241,0.07827813685477766,-0.11215178868657445,0.24156939763956345,-0.21813352182539505,0.17657257409160065,-0.1287030311657668,0.5349970513821857,-0.6731936297347347,0.034597091221088595,-0.03350647753959035,0.6203018787570234,-0.31209044170536604,0.40738377851923624,-0.40537434953121343,0.19822657756409193,-0.14481005129688646,0.03870547027266982,-0.033368879771482826,0.5042568524439668,-0.48547634492925723,0.4943648101880731,-0.49480628052437914,1.081222122863755,0.0,0.0,-0.0960157743852941,0.08096735458321472,0.0,0.09253063252063805,-0.08239649184901997,2.718611272029311,-0.33225291934441065,0.3031619769064604,-0.09251348962089079,1.0000000000000004,0.9349523294815061,0.9668179924671462,0.0,0.14811863403984596,0.10430666164881355
106,Olive Cheetah,0.1376738276638632,0.10698273375834169,-0.17394914128747785,0.029019701199936687,-0.007943539030224489,0.08316062126806334,-0.02452415440270106,0.10551817507592237,-0.05989096601800758,0.04440972292202377,-0.030130968140459943,0.0802077158375666,-0.1202761672529456,0.05596646821356763,-0.047600015809407654,0.09606488418534444,-0.06647079624665606,0.18406461604694302,-0.17660204581294786,0.14238804467431604,-0.08895997754986425,0.15188249871124346,-0.11321231940537678,0.36522263781540354,-0.24103874009846743,0.09835155417192595,-0.15923013758754787,0.41179483566102104,-0.5025681955694762,0.3784133288996957,-0.31818879785186177,0.10246525465552772,-0.12431168603220207,0.06756220546658295,-0.05309205171205314,0.3852765023398902,-0.3408779811771883,0.3759165635903586,-0.3690111268222164,1.0824099628144677,0.9711965303474784,0.0,-0.03274842998101955,0.024938313963018204,0.015137978614597642,0.028395283040513822,-0.021612238172765665,3.459819615171363,-0.6334906275633146,0.09143652448288497,-0.024528313146156555,1.0000000000000004,0.975779248730331,0.9875210179472304,0.0,0.049891171778683026,0.036418082633588256
107,Brown Rat,0.13361811417589461,0.10223603814526727,-0.17162904591859335,0.03163364613718023,-0.00434393992578741,0.08879176770463548,-0.01354570732121052,0.09078179051655264,-0.05338988403360731,0.043759981158852664,-0.02946798335300436,0.08020689571930412,-0.11865130902694122,0.05059176576766846,-0.04798756770007763,0.08976376423256117,-0.06520096314294244,0.1822446421556146,-0.17634967113885333,0.14231299097197914,-0.08832332745704545,0.14883543841097976,-0.11298845034705247,0.3689966939246902,-0.22990006504680913,0.09392103846159029,-0.16126900007342196,0.40489159223206816,-0.4958805997018996,0.38056601490270625,-0.3036872156118364,0.09319993399140057,-0.11119978245300521,0.06778292106593649,-0.047786821021213066,0.3261917174324733,-0.32322526862429385,0.3744400811243098,-0.20167462764863042,1.0512556778627304,0.0,0.0,-0.03344641686749762,0.022520280226504256,0.0,0.028934627080592867,-0.020117089802844428,3.465968923589347,-0.35307619498777393,0.10492634859466854,-0.008630819698599912,1.0000000000000007,0.979967587610296,0.9558711128130047,0.0,0.04994212646121813,0.03676485939152954
